ID	symbol
g20015	nuoH
g20016	rkpK
g20017	rkpH
g20019	lon
g20020	clpX
g20021	ggt
g20022	metY
g20023	rplM
g20024	speB
g20025	ctaA
g20026	gumB
g20027	merR
g20028	hppA
g20030	mucS
g20031	hemB
g20032	parC
g20034	aspS
g20035	rnd
g20036	MA20_03555
g20037	ppx
g20038	purM
g20039	MA20_42045
g20040	rlmJ
g20041	uvrC
g20042	dinB
g20044	holC
g20045	MA20_28210
g20046	surA
g20047	yicC
g20048	tas
g20049	rplI
g20050	alr
g20051	cvpA
g20052	MA20_27940
g20053	pip
g20054	rarD
g20056	atm1
g20057	MA20_42060
g20058	fhuC
g20059	ygfZ
g20061	yedJ
g20062	era
g20063	spoT
g20064	smpB
g20065	slt
g20066	omp2a
g20067	hisC1
g20068	bioA
g20069	glnA
g20070	MA20_28870
g20071	bla
g20072	MA20_15110
g20074	pepN
g20075	glnE
g20076	dop
g20078	gp36
g20083	dapAch3
g20084	norG
g20085	hmrR
g20086	pbp
g20087	divJ
g20088	mnhC
g20089	MA20_13155
g20090	catE
g20091	yaiN
g20093	cycG
g20095	sodB
g20096	ilvE
g20099	araJ
g20100	corA
g20103	yjgR
g20104	ohr
g20105	mcpB
g20106	IFT88
g20113	ESYT3
g20122	IMD1
g20143	Ggh
g20144	Ggh
g20145	CP_0838
g20151	Amyrel
g20171	GPD1
g2019	AGAP3
g20190	CAND1
g20193	PKD2
g20232	SDH1
g20233	SDH1
g20237	clpB
g20238	zapE
g20240	murE
g20244	moxd1
g20279	PPP2R3C
g2028	relA
g20288	THR1
g20302	SELP
g20339	CDPK9
g20346	recD2
g20353	aguA
g20366	engB
g20380	GPLD1
g20386	def
g20404	THR4
g20405	THR4
g20407	THR4
g20434	pHCl
g20451	truC
g20468	SNRPG
g20478	TM9SF4
g20480	RPS0
g20482	PPP4C
g20486	GCN20
g20497	METTL3
g20502	CAPN9
g2052	GLUL
g20545	TPI1
g20559	HIR1
g20563	SbeI
g20564	ECM14
g20571	pks16
g20573	treZ
g20576	cobB
g20579	DNAJC10
g20602	prh1
g20609	clpC
g2061	HAK5
g20611	ARO1
g20619	NTMT1
g2063	LGMN
g20631	clpP2
g20633	CYB2
g20634	CYB2
g20657	tdh
g20658	ACC1
g20668	txn
g20686	exoA
g20709	TUBB3
g20710	SEC24C
g20711	ftsH4
g20715	HSPD1
g20724	PSMC1
g20742	HDDC2
g20747	EFT2
g20756	CPS1
g20764	clpE
g20781	bglA
g20783	SLC8B1
g20784	por
g20789	S100A1
g20809	PMA1
g2082	BBS7
g20843	ENO1
g20849	IFT80
g20858	DNAH3
g20859	DNAH3
g20861	PDK2
g20868	fma1
g20877	ARL3
g20878	TPS1
g2088	NSUN2
g20896	ugpA
g20897	ugpA
g20898	AAO3
g20899	LRO1
g20900	RPS27a
g20902	Ggh
g20937	BCKDK
g2094	Lhcr1
g20950	sua
g20955	CALR
g2096	Lhcr1
g20966	mshQ
g20986	JMJD4
g20987	ENO1
g20988	ENO1
g2099	Myo1A
g21014	amt-3
g21028	KLHDC8A
g21031	ASAH2
g21036	AGTPBP1
g21045	METTL14
g21056	fabD
g21077	PsbO
g21085	URE1
g21093	LEU1
g21094	LEU1
g211	MFGE8
g21104	CYP-1
g21112	KLHDC2
g21113	ODA-DHCA
g21116	THI20
g21121	ATP6
g21124	ileS
g2115	PUT1
g21156	OSM2
g21186	RBM17
g21215	DAPK1
g21232	GAR1
g21239	NEK3
g21242	RPL34
g21262	agdC
g21303	CACNA1S
g21305	NOP56
g21309	APE2
g21311	KIF4A
g21313	NCL1
g21321	TUBA3D
g2133	CAPN15
g21347	TMA46
g21373	PKD2
g21386	Dpep
g21387	w
g21388	SLC25A48
g21392	SUOX
g21395	DLD
g21400	ylxY
g21402	folP
g21403	ctpB
g21405	acsA
g21408	purF
g21410	aroC
g21413	rluD
g21416	ysdC
g21420	dagA
g21421	gatB
g2143	mdmC
g21431	queA
g21432	MET14
g2144	SPT23
g21440	acyG
g21441	fliD
g21445	rsmG
g21450	sucC
g21451	tagS
g21452	fliC
g21454	cpx
g21482	celB
g21502	TUBA3E
g21503	ST13
g21512	phr
g21540	SLC8A3
g21563	CLCN3
g21565	SMD2
g21605	CACNA1D
g21608	glgA
g21632	RSAD2
g21640	nhaA
g21653	TSTA3
g2166	APL4
g21660	MTHFR1
g21666	HAO1
g21667	rsmC
g2167	prs
g21673	BARD1
g21675	prkC
g21695	EPHA2
g21706	alkK2
g21711	HCFC2
g21712	aroC
g21713	ARO2
g21716	RPS3
g2172	RNR2
g2173	ATRN
g21734	cah
g21764	SNRNP200
g21771	GCN1
g21772	iunH
g2179	ABCC1
g21801	abfD
g21802	abfD
g21825	PEX6
g21826	fitD
g21839	calB
g21843	mcpY
g21848	argC
g21854	IMD1
g21858	hch-1
g21862	prlC
g21863	yvdD
g21866	clpB
g21867	pheA
g21868	yloC
g21869	coaBC
g21870	valS
g21872	prfA
g21873	mutY
g21883	dtd
g21884	accA
g21896	gcvPB
g21897	rpiB
g21898	topA
g219	SCPEP1
g21900	metK
g21901	safC
g21903	ribD
g21905	hisS
g21907	bglC3
g21909	guaB
g21910	fliC
g21915	fixL
g21916	MA20_01215
g21917	glyQS
g21920	fumC
g21922	mmgB
g21926	lipA
g21930	tgt
g21934	sbcD
g21935	recA
g21936	ispH
g21938	polA
g21941	gnl
g21942	queC
g21944	mnmA
g21950	mucD
g21952	typA
g21958	pgk
g21966	rsgA
g21967	dnaX
g21968	tig
g21972	mch
g21975	yidC
g21976	rne
g2198	ANK2
g21983	ahcY
g21984	ilvN
g21985	glmS
g21987	nadA
g21990	lgt
g21991	ampG
g21997	moeA
g22000	mqnC
g22007	ydgJ
g22008	speE
g22009	dapA
g22012	glgB
g22023	rpoA
g22024	rplF
g22025	desD
g22028	proS
g22033	accC
g22034	plsX
g22035	ybbA
g22037	rsmH
g22038	garL
g22039	rpoD
g22041	prkC
g22045	nuoM
g22046	flhA
g22051	hemL
g22052	trpB
g22055	NFKB1
g22057	xerC
g2207	lztr1
g22075	ftsH
g22076	ftsH
g22085	PIF1
g22089	ASB13
g22096	CDC28
g22126	NFKB1
g22135	ACACB
g22159	PFKFB2
g22162	ETFQO
g22179	aroG
g22199	ycfH
g22200	PGM2
g22212	nifJ
g22213	nifJ
g22224	Lhcr1
g22227	CDPK1
g22236	FBXO42
g22238	CAPN15
g22240	MA20_17095
g22251	RCK2
g22279	yhgF
g22280	tex
g22293	KARS
g22295	guaD
g22301	TUB1
g22302	LIS1
g22303	TMEM165
g22312	TEX10
g22318	SLC5A1
g22338	rlmN
g22360	DLD1
g22382	ABCD2
g22387	pgp-2
g22394	CRN1
g22401	plsB
g22418	WDHD1
g22426	OXNAD1
g22460	dkgA
g22462	ypt1
g22467	phrB
g22477	PGAM5
g22494	MA20_29420
g22496	RCBTB2
g22497	sufB
g22498	xpt
g225	GSK3B
g22502	UBC
g22534	TTC8
g22555	ATP2A2
g22556	prpE
g22563	ppsA
g22566	carA
g22582	NAM7
g22597	PTCD1
g22601	MSS4
g22608	LACS9
g22614	HDS
g22620	TTC21B
g22634	PRKAA1
g22636	HYM1
g22647	TOP2
g22648	TOP2B
g22654	tnc-2
g22685	rluD2
g2270	CRN1
g2274	petJ
g22745	ATP1
g22751	SEL1L
g22753	NEK1
g2276	LHCA5
g22769	YEY2
g22771	MKP-4
g22784	DHRS7B
g22791	TARS2
g22793	NAMPT
g22796	FAAH
g228	sixA
g22801	GK
g22802	glpK
g22819	MPPED2
g22829	RPS25
g22841	METTL13
g22846	USP11
g2285	crtF
g22861	DCTN1
g22880	proP1
g22885	ABCA6
g2289	glgB
g22908	bglL
g22921	yknU
g2294	ECM42
g22948	KIN2
g22949	ODA9
g2295	poR
g2296	POR
g2297	gpsA
g22978	arsB
g23003	SLC9B2
g23005	GPN2
g23006	RGN
g2301	GDH2
g23012	mndB
g23014	folD
g23026	DNAH1
g23035	MA20_16700
g23045	ATIC
g23051	SNZ1
g23063	FBN1
g23085	pct
g23086	POLR1A
g23095	FPR1
g23105	PACRG
g23117	CRN1
g23118	PCK1
g23120	PCK1
g23123	rsmF
g23131	SUOX
g23160	TOP3A
g23196	LRRC27
g2320	SEPHS1
g23204	dus
g23205	DUS2
g23207	psbU
g2321	SEPHS1
g23215	UFD1L
g23242	Ugt8
g23250	RFESD
g23256	AMY1
g23259	amt-1
g2326	aidB
g23267	KLHDC8A
g23274	tsf
g23283	AAR2
g23284	DHX38
g23294	TTC30B
g23308	MUTYH
g23309	bchH
g23321	ADA
g23323	PAB1
g23324	PAB1
g23326	yvdD
g23332	DNAJC21
g23349	glgX
g23357	csgA
g23358	SMC4
g23366	CFAP58
g23367	LIMS2
g23374	PPP1R16B
g23399	PRDX6
g23405	ERD4
g23433	HEX1
g23439	dnaJ
g23442	NAGA
g23448	ttll-11
g23453	VAS1
g23454	VARS
g23481	KIF25
g23509	IARS
g23510	IARS
g23511	IleS
g23514	tetA
g23521	TUBB
g2354	TMPRSS15
g23555	metH
g23558	gap
g23572	tktA
g23573	tktA
g2359	ENAH
g23590	proB
g23594	IK
g23615	MRS4
g23621	GLN1
g23624	RPN1
g2364	DIP2
g23660	CELA3A
g23664	MAP3K4
g23665	TWF1
g23673	atpH
g23676	BMS1
g23712	PLA2G15
g23725	PLCG2
g23735	SLC35E3
g23740	ABCC2
g2375	LEU2
g23767	TRIP4
g23778	MUS81
g2378	TDRD9
g23822	CAPN14
g23827	BSL1
g23835	GCS1
g23836	PHO1
g23837	PYGL
g23856	SLC37A4
g23861	ERG4
g23872	EHD4
g23888	ALDOC
g23897	nnt
g23900	TTLL5
g23902	rluD
g23918	NRD1
g23934	CHLH2
g23938	htrA
g23944	RNR1
g23955	EXTL1
g23957	fbiC
g23968	UHMK1
g23988	cfa
g23990	cadA
g23996	TRIM67
g24010	HDDC3
g24020	ydcA
g24036	KCND3
g24039	fumA
g24056	lsrG
g24060	ATMRK1
g24069	ZEP2
g24084	lplA
g24087	AMPD3
g24089	POLD1
g24093	AVP1
g24104	trmB
g24114	GP63-2
g24123	apu
g24138	proX
g24141	PGM2
g24144	lysC
g24146	rumA
g24152	pncA
g24190	GALC
g2420	FBA1
g24201	PBC1
g24207	WDR78
g24215	gbsA
g24226	CAC2
g24228	rbsR
g24231	TMEM144
g24242	PUP1
g24266	MA20_44950
g24276	hemC
g24283	gpmA
g24287	TMEM65
g24288	proP
g2431	ACC1
g24314	PSMC6
g2432	SPAG6
g24331	NLRC5
g24355	PEPP
g24369	PPP1R27
g24378	DDX52
g24395	DPP7
g24408	spoVK
g24411	HECTD1
g24422	PRIM2
g24425	SSIIB
g24426	glgA
g24429	C1orf53
g24431	rplC
g24432	SLC35A2
g24441	C14orf169
g24442	SLC9C1
g24443	SH2D3A
g24444	glpF
g24453	mcl1
g24468	TUB1
g2448	C8B
g24483	gor
g24494	OSM1
g24498	ho1
g24506	SMG1
g24517	FNTB
g24518	exc-7
g24519	sohB
g24524	bioF
g2455	APL4
g24558	SCL1
g24568	prk
g24572	TOP2B
g24583	SLC35B2
g24598	rplR
g246	SLC44A2
g24613	carB
g24614	carB
g24625	ERO1LB
g2464	TOP3B
g24642	tpiA
g24648	rsmH
g24649	mtd1
g24654	nrdA
g24673	asnB
g24677	ZFYVE28
g24687	PRPF4B
g24692	recQ
g24698	ANKRD39
g24722	ycf19
g24730	MCA1
g24734	celA
g24738	chaA
g24755	ACADSB
g24762	ubiB
g24766	NFS1
g24829	PFK
g24843	NEW1
g24844	HMCN1
g24846	GSK3
g24850	TPI1
g24851	uvrD2
g24859	cwf29
g24889	MA20_22980
g24897	hemN
g24936	nifJ
g24937	poR
g2494	PGK1
g24942	RPL10a
g24954	CNA1
g24955	ucp12
g2496	aldA
g24971	ERI3
g24984	cetn2
g24985	CETN2
g24987	TOP2B
g24989	TOP2B
g25	ilvB
g250	des
g25019	rtcA
g25031	ZFYVE26
g2504	EIF3L
g25046	rsmJ
g25067	petH
g25068	NME5
g25086	ME1
g25087	ME2
g25090	merA
g25091	Hph
g25108	POLR1D
g2511	pntA
g25122	Lhcx2
g25126	SYNJ1
g25133	ETFA
g25141	BBS1
g25145	CD163
g2515	PWP2
g25164	mcpB
g25165	pccB
g25166	yghU
g25167	bhbA
g25169	MA20_44770
g25170	glpR
g25171	lacF
g25172	mdeA
g25174	ahpD
g25175	speB
g25176	glnQ
g25178	mdeA
g25179	clpB
g25180	ubiG
g25181	MA20_39720
g25182	secA
g25183	MA20_20605
g25184	vdlC
g25185	tlpA
g25186	hpt
g25187	ftsE
g25188	tyrC
g25189	dnaJ2
g25190	aroB
g25191	xerD
g25192	p47K
g25195	copB
g25196	arsC1
g25197	arsH
g25198	mcpB
g25199	lig
g25200	MA20_15840
g25201	gstB
g25202	betC
g25204	cysA
g25205	cysH
g25210	phoQ
g25212	kpsM
g25214	ppdK
g25215	mutY
g25216	ccrM
g25217	yjcE
g25218	rimJ
g25219	thrB
g2522	POR
g25220	ctaB
g25221	MA20_19790
g25222	glgE
g25224	bioM
g25225	bioY
g25227	tlyA
g25228	mmgC
g25229	sua5
g25230	ubiA
g25231	cfa
g25232	purD
g25233	glyS
g25234	sohB
g25235	ispB
g25236	atpF2
g25237	MA20_22575
g25239	mutL
g25240	lpxK
g25241	suhB2
g25242	kefB
g25243	rluB
g25244	ribF
g25245	groS
g25247	hisG
g25248	tag
g25249	glcF
g25250	pit
g25251	katA
g25252	MA20_34055
g25256	tauC
g2526	RBBP9
g25260	nasT
g25261	nirB
g25262	rirA
g25263	adhA
g25264	ackA
g25265	acsA1
g25266	asmA
g25267	potI
g25268	aceA
g25269	mcpZch2
g25270	glnA1
g25271	aglK
g25272	flgL
g25273	flaA
g25274	fliP
g25275	flgC
g25276	motA
g25277	glf
g25278	flhB
g25279	visN
g25280	cheD
g25281	mcpE
g25282	celA
g25283	MA20_27875
g25284	maf
g25285	murA
g25287	galE
g25288	aspB1
g25289	MA20_19630
g2529	grpE
g25290	tcyC
g25291	fadJ
g25292	MA20_19835
g25293	clc
g25294	lhr
g25295	MA20_22075
g25296	dcd
g25297	metZ
g25298	hslO
g25299	phoB
g25300	ppk_2
g25302	ugcG
g25303	hprA
g25304	frk
g25305	pyrC
g25306	prdF
g25307	regM
g25308	yidC
g2531	RCK
g25310	argB
g25312	dapD
g25313	truA
g25314	rmuC
g25315	rihA
g25316	metK
g25317	plsC
g25318	MA20_23830
g25319	glnD
g25320	tme
g25321	olsB
g25322	lptA
g25323	rpoN
g25324	grpE
g25325	rph
g25326	dnaA
g25327	ubiE
g25328	coaBC
g25330	prfC
g25331	cysK
g25332	comM
g25333	dnaN
g25334	MA20_24380
g25335	gst
g25336	sun1
g25337	pfs
g25338	MA20_17940
g25339	MA20_27840
g25340	xseA
g25346	pheT
g25347	rplT
g25348	MA20_24420
g25349	mbfA
g25352	ycfQ
g25353	ttr
g25354	lepA
g25357	pepA
g25358	tadB
g25359	cpaB
g25360	pilQ
g25361	deoA
g25362	cyoA
g25363	cyoC
g25365	gsiA1
g25366	redB
g25367	redA
g25368	lspL
g25369	MA20_04115
g25370	mepA
g25371	msbA
g25372	phnJ
g25373	polA
g25374	dapE1
g25375	dnaK
g25377	mcpV
g25378	recF
g25379	gyaR
g25380	kdsB
g25381	nudC
g25382	dnaX
g25383	recR
g25385	rimP
g25386	exbB
g25387	phoA
g25388	rnd1
g25389	rpsA
g25390	smoK
g25391	murQ
g25392	nagA
g25393	tctE
g25395	glsA
g25397	oplA
g25398	fabA
g25399	rsmC
g25400	pnp
g25401	cheY3
g25420	AAT16
g25435	NRC2
g25447	amt
g25451	CAND1
g25455	cbbT
g25457	tkt
g25475	TLK2
g25476	RBM22
g2548	YCP4
g25485	pntAA
g25501	DNAH10
g25515	cspG
g25528	MYLK3
g25533	NOL9
g25540	lepA
g25546	YARS
g25554	TMTC4
g25559	COBW3
g25561	EIF2S3
g25613	rocF
g25621	MPPED1
g25633	aifm3
g25634	amt
g2564	rhlE
g2565	FUN12
g25652	GLNA
g25666	ADI1
g25674	CAPN13
g2569	HFM1
g25690	RPS3
g25699	DNAH6
g25700	TPK2
g2571	BPNT1
g25715	glnS
g25733	GPR89A
g2574	atzF
g25740	ABCB8
g25741	ABCB9
g25751	AFG3
g25756	COX19
g25787	ymdB
g2580	PRCP
g25815	PARG
g25827	icd
g25834	ABA3
g25866	ybbE
g25870	PKAC1
g259	metH
g25906	BRAP
g25926	CHC1
g25927	CLTC
g25955	irk-2
g25970	sucA
g25971	sucA
g25972	prkC
g25981	PGA5
g25987	PPFIBP2
g260	metH
g26008	truC
g26013	EFM6
g26015	DMGDH
g26022	HBQ1
g26025	MFSD7
g26028	FBA1
g26050	snrpd2
g26084	deaD
g26088	DNAH12
g26097	LRTOMT
g26111	STT3A
g26113	COPS2
g2614	acpP
g26145	BCS1
g26151	prsA
g26163	ACF2
g26180	gabD
g26206	glgX
g2623	HCN3
g26262	ACC1
g26273	WDR3
g26274	DIP2
g2629	WDR65
g26307	CCT3
g26314	RARS
g26344	proP
g26345	ATP5B
g26349	GYP5
g26357	TBC1D22B
g26358	EP400
g2637	MA20_17095
g26376	GWD1
g26385	rsmB
g264	copA
g2640	dinF
g26418	Sur
g26419	ABCC12
g26420	YOR1
g26428	WDR86
g2643	trpD
g26434	pyrB
g26435	CLCN4
g26440	DHRSX
g26479	yvgN
g2648	RPL18A
g26490	KAR2
g26496	phnH
g26497	oxyR
g26501	dxs
g26504	mfd
g26505	cpeY
g26507	xseA
g26512	purM
g26514	hflX
g26516	ruvA
g26517	smc
g26518	folC
g26525	serA
g26530	kynA
g26536	serC
g26537	araG
g26538	katG
g26539	apt
g26540	glbN
g26544	phoR
g26546	ALO1
g26549	ileS
g26551	bioA
g26554	xylA
g26556	mdlA
g26558	pepN
g26562	hisG
g26566	guaA
g26567	ligA
g26568	ychF
g26571	ydiF
g26572	mqnD
g26573	MA20_01265
g26577	hisC
g26578	ffsA
g26584	pcd
g26587	adk
g26588	ndh
g26589	nifJ
g26593	murJ
g26594	cbcT
g26595	glmU
g26596	thiL
g26598	priA
g26599	pnp
g26613	pstB
g26614	sphX
g26615	CDKN2B
g26617	dnaA
g26624	garA
g26625	atpG
g26629	gltX
g26636	corA
g26640	purA
g26641	pip
g26644	ahpC
g26645	asnS
g26647	carB
g26649	ribF
g26656	dnaE2
g26657	dnaE2
g26659	pssA
g26660	eno
g26661	aroA
g26662	metF
g26668	pntB
g26673	glyA
g26674	ecsA
g26682	lytB
g26683	yfdR
g26684	whiG
g26690	ispG
g26696	tolC
g26697	impA
g267	CBS
g26701	fxsA
g26706	MA20_44000
g26707	hom
g26708	cfa2
g26709	pknB
g26715	MA20_01715
g26716	hemE
g26720	leuS
g26724	blh
g26725	ectB
g26730	crtX
g26731	rtcB
g26735	serA
g26736	pyrH
g26737	wecB
g26740	pckA
g26742	metG
g26749	pfkB
g26750	leuA
g26751	pncB
g26754	der
g26780	RIB5
g26782	TUBB1
g26791	CPK13
g2682	SLC9A6
g26827	MSH6
g26829	SEC61A1
g2683	wcbR
g26835	rsmH
g26858	mrp-5
g26864	TNXB
g26868	HSPA8
g26879	KRS1
g26880	ERGIC3
g26884	garD
g26885	ACT1
g26889	SPPL3
g26909	KIF17
g26956	clpB
g26975	caiB
g26976	AVP1
g26994	CPK1
g26996	NPEPPS
g26997	APE2
g26999	rbn
g27003	gltA
g27004	gltA
g27008	HIPK1
g27014	EHD4
g27016	pyk
g27017	pyk
g27024	PUS1
g27028	copA
g27030	PKHD1L1
g27031	PARG
g27045	FTR1
g27047	CTSH
g27048	PAM18
g27050	pvdI
g27068	RPL9
g27092	ANKRD39
g27100	DNAH12
g27106	ASB3
g27107	PHKG1
g27133	ini1
g27137	GPR155
g2715	PPP5C
g27160	ASCC3
g27190	PHOSPHO1
g27195	TUBB
g272	CRY2
g27202	PCYOX1
g27206	nrgA
g27210	KAR2
g27211	SSA2
g27218	PRE5
g27223	CWC27
g27228	atpA
g27231	SEPSECS
g27249	METAP2
g27254	npp-9
g27261	HNT2
g27273	ENA2
g27294	ycf39
g27299	recA
g273	sof1
g27302	B4GALT5
g27306	chlI
g27311	infA
g27321	TOP3A
g27322	copA
g27331	cct-1
g27335	EIF6
g27352	rluC
g27365	GWD3
g27395	petA
g27397	selB
g27407	MEC1
g27412	grxC
g27438	RNF213
g27441	hibch
g27455	RNR1
g27464	DHX29
g27467	AKR1B1
g27472	cdc17
g27488	lacZ
g27505	RPS20
g2751	ypdD
g27513	MA20_05565
g27516	HRT2
g27525	HEATR2
g27532	YAR1
g27535	WRAP53
g2755	RPT1
g27572	SNRNP70
g27575	GDPGP1
g27581	NBP35
g27587	GLC3
g27588	GBE1
g27591	MET22
g2760	CLPP4
g27628	ACC1
g27632	bop
g27633	glmS
g27643	infB
g27644	SEMA5A
g27659	SEC26
g27666	PRE9
g27693	SSL2
g27694	SSL2
g2770	ISG15
g27722	EXOSC7
g27752	yliJ
g27764	MA20_01175
g27771	MOCOS
g27777	PHO91
g27823	WSB1
g27859	lon
g2788	dltC
g27881	aceE
g27882	aceE
g27889	SLC44A5
g2789	asg
g27890	RpL3
g2790	ansA
g27901	PSMD14
g27904	ABCF1
g2791	NOP2
g27940	NUA3
g27943	POLR3H
g27949	GTPBP1
g27962	ANKRD50
g27972	dxs
g27975	CALR
g27977	tmcA
g27993	TRAF3IP1
g27994	XYLB
g28	SPS1
g28014	DYNLL2
g28019	yidA
g28042	CSNK1E
g28058	idhA
g28059	ilvC
g28071	TTLL9
g28078	PCNA
g28082	HAM1
g2810	ACN9
g28122	SLC33A1
g28135	fadA
g2815	POT1
g28150	TBC1D12
g2816	SYN3
g28176	HTT
g28182	SEC63
g28206	ADSS
g28224	CEP76
g28242	CCDC135
g28246	SLC15A4
g2825	CAPN1
g28251	CAPSL
g28254	PAB1
g28257	GIN4
g2826	NLE1
g28261	ILV2
g28269	NEK4
g28281	TTLL10
g28287	trxB
g28288	ZMYND12
g28295	blc
g28323	panE
g28327	DBP5
g28345	RPL13
g28346	PAG1
g28354	BTBD17
g28362	dnaK
g28386	SNRNP200
g28387	SNRNP200
g28394	il4i1
g28395	ERCC6L
g28396	ERCC6L
g28408	HERC4
g28417	VY92_08705
g28439	yeiG
g28453	TOP2
g28456	NOP58
g28481	ELMOD3
g285	secA
g2850	bglA
g28511	TOP3A
g28514	rpc2
g28515	POLR3B
g28533	LRP1B
g2856	SNF8
g28590	ERP44
g2860	lysS
g28612	ytaP
g2862	ccsA
g28628	pzh1
g28631	MCA5
g28633	APR1
g28634	OSM2
g28639	rnhB
g28643	ECA1
g2865	nifU
g28655	cynT
g28662	CATSPER3
g28704	cysK
g2872	RNF19B
g28724	RPL7
g28730	ANKRD30BL
g28744	hmgL
g2875	hepT
g28769	PDIA3
g28777	PDS
g28784	amt
g28793	acsA
g28807	HAGH
g28838	sap145
g28844	TMEM144
g28853	CSPG4
g28890	chlN
g2891	VCP
g28914	ppdK
g28924	PIM1
g28926	yjjK
g28930	tfdA
g28935	KLHDC10
g28936	DHX33
g28948	dnaJ
g28949	TUBE1
g28959	sufB
g28966	SS1
g2897	relA
g28972	GCLC
g28973	GCLC
g28977	CCDC151
g28978	CCDC151
g28980	TFB2M
g28990	NPEPPS
g28997	ANXA4
g29028	UVR3
g29039	TOP3A
g2905	ENO2
g29065	NLRP4
g29066	FAAH2
g29068	KCNH5
g29085	TTK
g2909	PETH
g29114	AKT3
g29124	SEC4
g29135	VPS18
g2914	cdc4
g29147	FKS1
g29149	ABCA1
g29165	ACTA2
g29175	EAPP
g29176	EAPP
g29187	SRPK2
g29194	ARG8
g29196	argD
g2920	PRE6
g29220	TMEM104
g29230	pgk
g29231	pgk
g29242	fadB
g29245	adhP
g29251	CLIP4
g29256	rsmJ
g29278	DCXR
g29284	crtB
g29287	RPS8
g29290	LRRC27
g29294	HRK1
g29312	YBT1
g2933	MA20_15570
g2934	CYP11
g29361	cta3
g29366	SHANK1
g29370	ABCC2
g29371	PUS7
g29393	DNAAF1
g29400	NRC2
g29408	SELP
g29421	BSL1
g29432	ADE12
g29433	purA
g29439	amt
g2944	clpB
g29441	pgp-2
g29444	hb6
g29446	UBC6
g29460	DHX29
g29461	VPS26B
g29496	dcm_2
g29498	MCM8
g29501	MA20_09945
g29502	MA20_14015
g29503	fixR
g29504	hmp
g29505	hemN
g29506	napA
g29507	ycnJ
g29508	norE
g29512	kaiC
g29514	dinB
g29516	acrE
g29517	MA20_39205
g29518	nirK
g29519	norD
g29522	rbsA
g29525	MA20_40040
g29526	mvaA
g29527	exsH
g29534	repA
g29535	phnI
g29555	PDE7A
g29558	ppsA
g29562	ppdK
g29563	ppdK
g29582	SLC25A1
g29594	SKIV2L
g29598	nifJ
g29599	STE23
g29604	UPF1
g29605	OSM2
g29606	PPP5C
g29612	gnd
g29615	bgaC
g29617	bglA
g29663	CPK1
g29668	CCP1
g29671	IMPDH2
g29672	IMPDH2
g29683	prmt-3
g29686	rluC
g29688	HTA2
g29705	TMTC1
g29708	ANKRD52
g29712	cbhA
g29723	METTL13
g29747	ENO1
g2975	SPC98
g29754	purE
g29774	PPG1
g29791	yvdB
g29795	PRP8
g2981	TOP1
g29818	CDC5
g29823	ACTR2
g29824	PLRG1
g29827	CKA2
g29830	TUB1
g29843	ACC1
g29845	ACC1
g29856	cid
g29882	CCT8
g29899	CYP88A3
g29905	GABBR2
g29910	AGPS
g29919	xylA
g29923	RQCD1
g29929	TPI1
g29941	MIR1
g29943	GLNA
g29944	FAM173B
g29946	PTCHD3
g29953	PFK26
g29989	CRK2
g29991	PPIB
g29999	CERCAM
g30018	SSK2
g30020	TPS2
g30032	CNNM2
g30042	FBA1
g30043	FBA1
g30055	PDS1
g30056	ZBTB8OS
g30058	NEK1
g3006	ERCC2
g30076	SF3B3
g30086	DDX17
g30106	HRR25
g30107	REXO2
g30108	COX2
g3011	ERCC2
g30111	AHCYL1
g30118	SIRT2
g30126	ANKS6
g30127	rihA
g30133	icd
g30134	DCL3
g30138	HCFC2
g3015	Y14
g30156	DAW1
g30174	gmd
g3018	HTT
g30190	ICL1
g30191	RBM19
g30231	dnaJ
g30259	galE
g30264	tktA
g30266	tkt
g30267	tkt
g30271	cbbM
g30296	sufS
g30347	SELENBP1
g30369	ABCA3
g3037	CENPE
g30375	ydiU
g30381	msbA1
g30388	groL
g30391	ABCD2
g30393	cynT
g30399	MOCOS
g30405	mug81
g30412	SMPDL3A
g3042	MCM6
g30428	RAD53
g30434	COPB2
g30458	RPO31
g3048	ALG3
g30508	cbh
g3051	TOP3A
g30514	SACS
g3054	HST2
g30541	HDAC6
g30545	HSPA9
g30546	alaS
g30550	tkt
g30559	BSL1
g30572	SMC3
g30582	GPATCH3
g30589	STE23
g30624	RSE1
g3063	FRS1
g30656	ARL3
g30659	Gucy1b2
g30675	RPS15
g30676	RPS15
g30681	gnt1
g30690	DDX60
g30693	PRK
g30694	CLCN6
g30722	FAM188B
g30727	glgA
g30729	TTC26
g30752	fadA
g30755	zuo1
g30757	GLDC
g30763	gpmA
g30764	gpmA
g30773	MTO3
g30782	LACE1
g30786	ALK1
g30798	FCF1
g30807	APL2
g30819	RANBP2
g30820	ilvD
g30840	IME2
g30844	bioA
g30848	carB
g3087	CUL3
g30872	WDR75
g30874	SMC3
g30875	DHRS7C
g30884	MRE11A
g30887	DNF3
g30894	PORA
g30915	svep1
g30936	PRD1
g30939	AGD8
g30944	TTLL8
g30973	ppdK
g31011	purF
g31016	NMT1
g31019	C1orf53
g31022	C11orf65
g31024	nadD
g31028	mcpA7
g31036	DBP3
g31038	BOP1
g31039	BOP1
g31041	SLC39A2
g31042	slc39a1
g31047	gap
g3105	DNF3
g31056	alkK
g31065	SLC4A5
g31066	aceE
g31072	aceE
g31083	amt-1
