ID	symbol
QW917-008328	TUBGCP5
QW917-008329	BTBD6
QW917-008333	KCNA2
QW917-008334	GRM3
QW917-008335	POLR3K
QW917-008338	MBOAT2
QW917-008339	MBOAT1
QW917-008340	MBOAT1
QW917-008341	DIO3
QW917-008343	LRRC9
QW917-008348	EXT1
QW917-008349	EXT1
QW917-008351	EXT1
QW917-008352	EXT1
QW917-008355	DHX35
QW917-008358	DCTN4
QW917-008359	TAF1A
QW917-008360	TAF1A
QW917-008373	rpl30
QW917-008374	TUBE1
QW917-008375	RPLP1
QW917-008377	ADCY3
QW917-008378	RIMS2
QW917-008382	ATP6V1H
QW917-008386	PARP14
QW917-008388	PARP14
QW917-008389	PARP14
QW917-008390	PARP14
QW917-035836	PARP14
QW917-008392	sulp-6
QW917-008393	ENDOD1
QW917-008394	PARP14
QW917-008395	PARP14
QW917-008396	PARP14
QW917-008397	PARP14
QW917-008398	PARP14
QW917-008399	PARP14
QW917-008400	PARP14
QW917-008401	PARP14
QW917-035837	PARP14
QW917-008404	PARP14
QW917-008405	KCTD7
QW917-008411	CREBL2
QW917-008418	PDIA6
QW917-008420	SNX17
QW917-035838	SORBS3
QW917-008426	WDFY3
QW917-008430	TMA16
QW917-008436	PARP12
QW917-008437	PARP14
QW917-008440	PARP14
QW917-008441	PARP14
QW917-008446	TCP1
QW917-035840	CRB1
QW917-008461	Sema-5c
QW917-008462	Fur2
QW917-008494	AIG1
QW917-008494	TRAPPC9
QW917-008495	TRAPPC9
QW917-008496	TRAPPC9
QW917-008499	GP2
QW917-035841	SKIP16
QW917-008501	ZBTB8OS
QW917-008502	MSH6
QW917-008504	N6AMT1
QW917-008509	PDCD2L
QW917-008529	hmcn2
QW917-008531	PLA2G7
QW917-008535	ASAP1
QW917-008536	ASAP1
QW917-008537	ASAP1
QW917-008538	TRIB1
QW917-008548	ERGIC3
QW917-008549	ECHDC3
QW917-008554	GPRFZ4
QW917-008562	kctd3
QW917-008562	kctd3
QW917-008574	MUC4
QW917-008575	OIT3
QW917-008620	kctd3
QW917-008639	kctd3
QW917-008649	kctd3
QW917-008662	HMCN2
QW917-008685	MBLAC2
QW917-008686	MBLAC2
QW917-008691	DYRK4
QW917-008714	EEF1A1
QW917-035855	EEF1A1
QW917-008715	AP5S1
QW917-008716	SLC2A8
QW917-008717	SLC2A8
QW917-008718	SLC2A8
QW917-008731	FBXW2
QW917-008732	ELP6
QW917-035858	ITFG2
QW917-035858	KCTD16
QW917-008734	Nurf-38
QW917-008736	ADRM1
QW917-008738	NADSYN1
QW917-008747	TIMM23
QW917-008748	GTF2H5
QW917-035861	TTC32
QW917-008750	OPN4
QW917-008752	OPN4
QW917-008755	NAF1
QW917-008756	RPL34
QW917-008759	STAU1
QW917-008760	ABHD3
QW917-008761	VTI1A
QW917-008765	CRIP2
QW917-008766	CRIP1
QW917-008768	SKP1
QW917-008770	PTRHD1
QW917-008781	LKAAEAR1
QW917-008782	DCAF13
QW917-008783	Vmn2r1
QW917-008784	GPRMGL5
QW917-008789	FGF1
QW917-008794	RDM1
QW917-008796	RDM1
QW917-008800	RDM1
QW917-035863	RDM1
QW917-008817	RDM1
QW917-008821	TIMM21
QW917-008825	RDM1
QW917-008828	RDM1
QW917-008829	RDM1
QW917-008838	L1TD1
QW917-008851	RDM1
QW917-008867	CES2
QW917-008875	WDR35
QW917-008892	PARP14
QW917-008895	CAND1
QW917-035879	TTC38
QW917-008904	TTC38
QW917-008906	TTC38
QW917-008907	TTC38
QW917-008908	TEX15
QW917-008909	IRF1
QW917-008912	IRF4
QW917-008915	GTF3C2
QW917-008922	ORC5
QW917-008924	LACTB2
QW917-008926	EXOSC6
QW917-008929	CNTN6
QW917-008930	CNTN6
QW917-008938	NPFFR2
QW917-035881	NAT8L
QW917-008961	NAT8B
QW917-008963	ESYT3
QW917-008964	ESYT3
QW917-008965	PHTF1
QW917-008967	IRS1
QW917-008968	IRS1
QW917-008969	DDX54
QW917-008970	DDX54
QW917-008981	DLL4
QW917-008983	FBLN7
QW917-008984	FBLN7
QW917-008990	ADAMTS2
QW917-008997	CELSR3
QW917-008998	PIDD1
QW917-008999	PIDD1
QW917-009000	PIDD1
QW917-009025	TMCC2
QW917-035887	RPS8
QW917-009027	RPS8
QW917-009028	RPS8
QW917-009030	UNC45A
QW917-009039	UNC45A
QW917-009051	CCDC73
QW917-009052	PSMF1
QW917-009053	PTP4A1
QW917-009060	CALML3
QW917-009061	ALDH8A1
QW917-009064	ZGRF1
QW917-009070	TNIP1
QW917-009078	SLC7A9
QW917-009082	HABP2
QW917-009094	NAT8L
QW917-009097	NAT8L
QW917-009098	gcs-1
QW917-009099	gcs-1
QW917-009101	TRMT11
QW917-009111	CSMD2
QW917-009117	ADAMTSL1
QW917-009134	KCTD1
QW917-009137	FBLN7
QW917-035898	CYP4B1
QW917-009155	GTF3C1
QW917-009160	XRCC5
QW917-009161	XRCC5
QW917-009162	XRCC5
QW917-009164	ACOX2
QW917-009165	ACOX2
QW917-009169	DISP1
QW917-009170	MIB2
QW917-009172	MIB2
QW917-009178	MIB2
QW917-009180	B3GAT1
QW917-009182	B3GAT3
QW917-009184	FEM1B
QW917-009185	FEM1B
QW917-009186	FEM1B
QW917-009187	FEM1B
QW917-009188	FEM1B
QW917-009189	FEM1B
QW917-035901	FEM1B
QW917-009194	FEM1B
QW917-009195	FEM1B
QW917-035902	FEM1B
QW917-009196	HS1BP3
QW917-009197	MTMR9
QW917-009198	UQCC2
QW917-009199	FEM1B
QW917-009207	TSEN2
QW917-009209	BMP2K
QW917-009242	ARHGAP18
QW917-009243	ARHGAP28
QW917-009245	EPHX1
QW917-009250	CCDC6
QW917-009254	RPLP0
QW917-009261	SULF1
QW917-009262	KAL1
QW917-009263	KAL1
QW917-009264	ADAM17
QW917-009276	PRDM14
QW917-009282	GBF1
QW917-009286	GBF1
QW917-009289	LAS1L
QW917-009290	LAS1L
QW917-009292	NCOA4
QW917-009298	MCCC2
QW917-009301	MCCC2
QW917-035910	PEF1
QW917-035911	CHRAC1
QW917-009319	GEMIN7
QW917-009327	PSMD10
QW917-009331	PRDM14
QW917-009332	METAP1
QW917-035914	GRID1
QW917-009341	GRIK3
QW917-009354	OPN4
QW917-009355	GPRGHP1
QW917-009359	MIB2
QW917-009360	MIB2
QW917-009366	GRIA2
QW917-009366	OR4C6
QW917-009367	HACD2
QW917-009370	DNALI1
QW917-009372	ZDHHC6
QW917-009373	LIG4
QW917-009375	EBAG9
QW917-009382	G2E3
QW917-009397	G2E3
QW917-035917	PRRT4
QW917-009424	UBR5
QW917-009425	UBR5
QW917-009426	UBR5
QW917-009427	UBR5
QW917-009436	G2E3
QW917-009457	UBR5
QW917-009458	UBR5
QW917-035920	UBR5
QW917-009459	UBR5
QW917-009475	PRRT4
QW917-009477	UBR5
QW917-009478	UBR5
QW917-009491	PRRT4
QW917-009492	UBR5
QW917-009494	UBR5
QW917-009495	UBR5
QW917-009496	MORN2
QW917-009501	NUPL2
QW917-009510	TMEM18
QW917-009515	epi-1
QW917-009525	CAP1
QW917-009526	CAP1
QW917-009538	NMD3
QW917-009543	CHST7
QW917-009544	SMNDC1
QW917-009550	LYS1
QW917-009555	SETD4
QW917-009557	RBBP8
QW917-009558	RBBP8
QW917-009559	RBBP8
QW917-009564	PRPF6
QW917-009565	KCNK9
QW917-009568	HMCN1
QW917-009569	HSPG2
QW917-009576	HSPG2
QW917-009579	MXRA5
QW917-009583	CD22
QW917-009584	HMCN1
QW917-009585	HMCN1
QW917-009586	ROBO2
QW917-009587	CD22
QW917-009589	hmcn2
QW917-009596	HMCN2
QW917-009597	hmcn2
QW917-009605	HSPG2
QW917-009609	PABPC4
QW917-009610	FBXO43
QW917-035923	MCM3
QW917-009612	MCM3
QW917-009613	HDAC10
QW917-009621	AGO2
QW917-009623	AGO1
QW917-009624	AGO1
QW917-009625	AGO2
QW917-009630	AGO2
QW917-009631	AGO2
QW917-009632	AGO1
QW917-009634	AGO1
QW917-009645	WBSCR16
QW917-035925	BTBD6
QW917-009650	MXRA5
QW917-009651	MXRA5
QW917-035926	HSPG2
QW917-009652	CCDC60
QW917-009673	CMC1
QW917-009675	PAQR4
QW917-009676	STAM2
QW917-009678	STAM2
QW917-009689	SNRNP48
QW917-009690	NKAIN1
QW917-009697	MIB2
QW917-009701	RPL7
QW917-009702	TBL3
QW917-035932	PRDM14
QW917-035934	EIF2B4
QW917-009707	EIF2B4
QW917-009710	bath-38
QW917-009725	bath-38
QW917-009729	ABTB1
QW917-009731	AK2
QW917-009739	ZRANB3
QW917-009743	NPY1R
QW917-009752	GSTA2
QW917-009760	ADAMTSL3
QW917-009771	KCNMA1
QW917-009774	His2Av
QW917-009781	PPM1K
QW917-009782	DYDC1
QW917-035937	TET1
QW917-009794	CR1
QW917-009799	RASSF2
QW917-009800	RASSF2
QW917-009801	FBXL15
QW917-009804	ANAPC13
QW917-009817	SPATA6L
QW917-009818	USP54
QW917-009821	TXNDC15
QW917-009823	RALBP1
QW917-009824	AP1AR
QW917-009825	AP1AR
QW917-009826	SRP9
QW917-009827	TANGO6
QW917-009828	NDST1
QW917-009829	NDST1
QW917-009830	NDST1
QW917-009831	NDST1
QW917-009840	MED30
QW917-009841	BMP7
QW917-009846	KIF13B
QW917-009847	KIF13B
QW917-009849	STK3
QW917-009850	MYEF2
QW917-035943	PSMD14
QW917-009853	PSMD14
QW917-009853	PRMT2
QW917-035944	KDM1B
QW917-009869	SLFNL1
QW917-009870	EEF1D
QW917-009872	SPAG1
QW917-009873	NEUROD1
QW917-009876	ENKD1
QW917-035945	P4HA1
QW917-009877	P4HA2
QW917-035946	ATOH8
QW917-009880	NEUROD4
QW917-009882	POLR3A
QW917-035947	TMEM67
QW917-035948	PPP3CA
QW917-009924	CASP14
QW917-009940	DIDO1
QW917-009942	pats1
QW917-009943	FAM8A1
QW917-035951	NSMCE2
QW917-009944	SGS1
QW917-009950	VPS11
QW917-009951	VPS11
QW917-009952	YTHDF2
QW917-009953	YTHDF2
QW917-009955	YTHDF2
QW917-009963	DRD2
QW917-009971	UQCC1
QW917-009998	OSBPL1A
QW917-035960	MRPS28
QW917-010010	TM9SF1
QW917-010016	FPR2
QW917-010017	SNRNP25
QW917-010022	TXNDC5
QW917-010023	TTC39C
QW917-010025	RAB32
QW917-010029	KIN3
QW917-010031	GDF7
QW917-010035	WNT8A
QW917-010039	WNT8A
QW917-010039	TXNRD2
QW917-010040	ANTXR1
QW917-035963	MAPK10
QW917-010043	HERC4
QW917-010044	LRRC1
QW917-010047	LPIN3
QW917-010048	EXTL3
QW917-010049	EXTL3
QW917-010050	OFCC1
QW917-035968	MPV17
QW917-035969	SYM1
QW917-010060	SPEF1
QW917-010063	SVEP1
QW917-010064	ANKRD60
QW917-010065	SNX19
QW917-010071	BAG3
QW917-010072	TMEM60
QW917-010073	CCDC43
QW917-010074	SDF2
QW917-010081	TBC1D2B
QW917-010082	DDX21
QW917-035971	BLOC1S2
QW917-010091	RIOK3
QW917-010093	USPL1
QW917-010094	RITA1
QW917-010095	CYP1A1
QW917-010102	USO1
QW917-010103	MZB1
QW917-010104	ALOX5
QW917-010108	SYNJ1
QW917-010109	SYNJ1
QW917-010110	SYNJ1
QW917-010115	GPR20
QW917-010117	MICU1
QW917-010118	RBM22
QW917-010121	MAT1A
QW917-010122	MOB1B
QW917-010123	HNRNPH1
QW917-010124	BMPR1A
QW917-010134	MRI1
QW917-010136	COL6A6
QW917-010137	COL6A6
QW917-010138	nptx2
QW917-010143	NPTX1
QW917-010153	RPS14
QW917-010154	ATAD1
QW917-010154	CDS1
QW917-010155	POLR3D
QW917-010156	BICC1
QW917-010173	ZSWIM8
QW917-010174	UAP1
QW917-035975	UAP1
QW917-010175	UAP1
QW917-010181	RNF2
QW917-010195	NOXRED1
QW917-010196	NOXRED1
QW917-010210	BBS2
QW917-010211	BBS2
QW917-010212	MYBL1
QW917-010238	MYBL1
QW917-010249	UBXN8
QW917-010254	SUPT5H
QW917-010255	WDR4
QW917-010256	WDR4
QW917-010259	ASH2L
QW917-010261	BAZ1B
QW917-010262	BAZ1A
QW917-010264	TMED5
QW917-010265	DPH2
QW917-010269	RTDR1
QW917-010270	SCNM1
QW917-010273	SFRP4
QW917-010290	RPL32
QW917-010291	DUSP21
QW917-010292	PFKFB2
QW917-010294	EFNB2
QW917-010300	FAM65A
QW917-010301	FAM65A
QW917-010302	FAT3
QW917-010302	PCDHGA2
QW917-035987	ALPK1
QW917-010324	APH1A
QW917-010325	FBXO30
QW917-010331	ADRB3
QW917-010333	LIMD2
QW917-010351	PSMD2
QW917-010352	FBXW12
QW917-010353	MFSD5
QW917-010354	VPS18
QW917-010360	VPS26A
QW917-010361	VPS26A
QW917-010367	ALDH3B1
QW917-010369	SAP30BP
QW917-010396	XRCC4
QW917-010403	MAP1LC3A
QW917-010404	ARHGAP39
QW917-010405	ARHGAP39
QW917-010406	ARHGAP39
QW917-010407	ARHGAP39
QW917-010408	NIT1
QW917-010409	ARHGAP39
QW917-035991	ARHGAP39
QW917-035993	MOXD1
QW917-010419	MGAT5
QW917-010420	MOB3B
QW917-010442	CATSPER4
QW917-010448	FAF2
QW917-010449	ASPRV1
QW917-010459	DMBT1
QW917-010463	CUZD1
QW917-010475	HES1
QW917-010482	LIX1L
QW917-010483	ABCB8
QW917-010484	FZD5
QW917-010485	SFRP4
QW917-010494	RP2
QW917-010495	RP2
QW917-010495	DDX31
QW917-010496	NID1
QW917-010498	B4GALNT4
QW917-010499	NPTX1
QW917-010502	B4GALNT4
QW917-035997	SVEP1
QW917-010505	CHST12
QW917-010507	HTR1E
QW917-010533	SHOC2
QW917-010534	INTS12
QW917-010538	PSMC3
QW917-010539	FOSL2
QW917-010540	TBC1D7
QW917-035998	MALT1
QW917-010543	IGHMBP2
QW917-010544	PLK1
QW917-010548	PINX1
QW917-035999	PINX1
QW917-010561	HERC4
QW917-010565	OSBPL10
QW917-010575	JMJD6
QW917-010580	MSI1
QW917-010586	PIDD1
QW917-010595	H6PD
QW917-010598	KCNK10
QW917-010600	RAPGEF2
QW917-010603	Nlrp10
QW917-036002	Nlrp10
QW917-010605	NFKB1
QW917-010606	NFKB1
QW917-010610	COX18
QW917-010613	UBE2M
QW917-010623	RUFY1
QW917-010638	STK31
QW917-010640	NUP98
QW917-010641	STK31
QW917-010642	STK31
QW917-010643	LAMTOR3
QW917-010644	LAMTOR3
QW917-010646	FAT4
QW917-010648	FAT4
QW917-010650	FAT4
QW917-010669	GPR20
QW917-036004	WFIKKN1
QW917-010680	col6a6
QW917-010681	NID1
QW917-010682	SPOCK3
QW917-010684	col6a6
QW917-010685	MATN1
QW917-010686	COL6A3
QW917-036005	PAPSS2
QW917-036006	FAM13A
QW917-010693	STAMBPL1
QW917-010695	SGPL1
QW917-036007	SGPL1
QW917-036007	SGPL1
QW917-010697	PCYOX1L
QW917-010706	GREB1L
QW917-010713	EFNB2
QW917-010716	GPX2
QW917-010721	EFNB2
QW917-010723	EFNB2
QW917-010724	EFNB2
QW917-010730	NCKAP1
QW917-010731	GALR1
QW917-010732	Kazald1
QW917-010732	PHF13
QW917-010733	NUP35
QW917-010734	MRPL13
QW917-010734	RPL15
QW917-010742	EXOC1
QW917-010754	NCAM1
QW917-010755	CHL1
QW917-010756	PVRL1
QW917-010757	PVRL1
QW917-010758	PVRL1
QW917-010759	PVRL1
QW917-010767	LOXHD1
QW917-010769	WDR76
QW917-010772	POLR3B
QW917-036017	DHRS7
QW917-010786	SF3A2
QW917-010787	ARF6
QW917-010788	ARF6
QW917-010793	BMP2
QW917-010794	GDF7
QW917-010795	BMP8B
QW917-010796	GDF3
QW917-010801	BMP8B
QW917-010802	BMP2
QW917-010803	gar-1
QW917-010805	NMUR1
QW917-010806	ADRA1B
QW917-010811	RASGEF1C
QW917-010816	VCPIP1
QW917-010819	RUNDC1
QW917-010828	DDR2
QW917-010838	ROR2
QW917-010839	PAXIP1
QW917-010840	PAXIP1
QW917-010846	GBP5
QW917-010847	GBP5
QW917-010848	GBP5
QW917-010853	NLRP12
QW917-010855	NLRP12
QW917-010861	GRID1
QW917-010862	GDI1
QW917-010863	GDI1
QW917-010864	GFPT2
QW917-010865	TSPAN33
QW917-010866	PCED1A
QW917-010870	DNAJC25
QW917-010871	IDH1
QW917-010872	ZFAND2B
QW917-010873	KIF17
QW917-010917	BET1L
QW917-010934	DCAF7
QW917-010945	adt-2
QW917-010950	PLEKHF2
QW917-010955	DNAJC5
QW917-010956	MZT1
QW917-010957	ACAA2
QW917-010958	TRMT12
QW917-010959	TRMT12
QW917-010965	TGFBRAP1
QW917-010967	GBE1
QW917-010968	PKMYT1
QW917-010969	PKMYT1
QW917-010972	NOLC1
QW917-010973	NOLC1
QW917-010975	svep1
QW917-010976	NPTX1
QW917-010977	svep1
QW917-010979	nptx2
QW917-010981	svep1
QW917-011003	EIF4E
QW917-011013	FAM63B
QW917-011025	LRP5
QW917-011036	CRB2
QW917-011038	CRB2
QW917-011041	svep1
QW917-011043	CLEC6A
QW917-011047	MFAP4
QW917-011051	npr-9
QW917-011061	TRAF6
QW917-011062	TRAF6
QW917-011072	wrn-1
QW917-011081	HCRTR2
QW917-011095	CBX1
QW917-011097	MFAP1
QW917-011102	ONECUT2
QW917-011106	FANK1
QW917-011108	ACSM4
QW917-011109	ACSM4
QW917-011113	B4GALNT3
QW917-011114	CNOT11
QW917-011115	SFRP1
QW917-011118	RFWD3
QW917-011125	NSFL1C
QW917-011127	CNOT4
QW917-011128	RFX6
QW917-011134	RPL12
QW917-011138	METTL14
QW917-011145	CHST3
QW917-011146	CHST3
QW917-036029	RPS24
QW917-011152	BMT2
QW917-011153	SYT9
QW917-011155	Syt15
QW917-011156	Syt15
QW917-011158	LDB3
QW917-011159	ZCCHC24
QW917-011186	TRAF5
QW917-011189	OIT3
QW917-011190	ZCCHC7
QW917-011191	ZCCHC7
QW917-011194	TBC1D8
QW917-011196	SNX9
QW917-011197	REX4
QW917-011199	MITD1
QW917-011201	CPXM1
QW917-011210	ABCC3
QW917-011216	KLHL3
QW917-011217	PFDN1
QW917-011220	MFGE8
QW917-011223	BEND3
QW917-011225	DCBLD1
QW917-011239	EDIL3
QW917-011241	EDIL3
QW917-011247	GRIN3A
QW917-011252	L1TD1
QW917-011258	LOXHD1
QW917-011260	MFGE8
QW917-011262	MFGE8
QW917-011279	ZZEF1
QW917-036032	CD97
QW917-011285	RBM47
QW917-011286	RBM47
QW917-011287	RBM47
QW917-011289	PIWIL2
QW917-011290	PLA2G6
QW917-011291	USP39
QW917-011291	FANK1
QW917-011293	NCAPD3
QW917-011299	UGT1A1
QW917-011300	BDP1
QW917-011326	FCHSD2
QW917-036036	B4GALNT4
QW917-036037	B4GALNT3
QW917-011340	B4GALNT3
QW917-011342	B4GALNT3
QW917-011344	B4GALNT3
QW917-011345	PLS3
QW917-011351	EPS8
QW917-011352	B3GNT1
QW917-011353	BET1
QW917-011354	BET1
QW917-011355	BET1
QW917-011356	NLRP12
QW917-011357	PPP1R2
QW917-011361	DNAAF3
QW917-011363	LRPAP1
QW917-011364	FSTL5
QW917-011375	METTL1
QW917-011376	YIPF3
QW917-011377	GEN1
QW917-011377	PAQR3
QW917-036040	DNAAF1
QW917-011386	RAB20
QW917-011388	SIAH1A
QW917-011389	CPSF3
QW917-011399	TRDMT1
QW917-011402	KIF27
QW917-011408	ACTL6A
QW917-011426	KIF21A
QW917-011428	ABCC4
QW917-011429	ABCC4
QW917-011430	ABCC4
QW917-011434	SYT11
QW917-011435	SYT11
QW917-011447	CRACR2A
QW917-036043	pats1
QW917-011474	KIF3C
QW917-011476	KIF3C
QW917-011478	HSDL1
QW917-036044	HSDL1
QW917-011491	KIF3C
QW917-011492	KIF3C
QW917-011495	pats1
QW917-011513	KIF3C
QW917-011514	KIF3C
QW917-011515	KIF3C
QW917-011528	OSTF1
QW917-011530	KIF3C
QW917-011531	KIF3C
QW917-011531	KIF3C
QW917-011537	TCTN1
QW917-011537	pats1
QW917-011542	BEND4
QW917-011549	KIF3C
QW917-011550	KIF3C
QW917-011556	pats1
QW917-011565	KIF3C
QW917-011566	KIF3C
QW917-011583	KIF3B
QW917-011584	KIF3B
QW917-011585	GPX1
QW917-011611	CTL5
QW917-011619	PRRT4
QW917-011643	THAP9
QW917-011700	TERF2IP
QW917-011709	TERF2IP
QW917-011744	PRRT4
QW917-011750	CPED1
QW917-011827	SLA1
QW917-011836	CCDC58
QW917-011842	DBF4B
QW917-011904	TERF2IP
QW917-011912	RIPK4
QW917-011931	TIGD4
QW917-012008	SGS1
QW917-012036	FANK1
QW917-036075	BEND4
QW917-012144	DPEP1
QW917-012147	LENG1
QW917-012148	LENG1
QW917-012150	CYHR1
QW917-012151	SSR1
QW917-012160	SPATA2
QW917-012161	FHOD1
QW917-012162	POP4
QW917-012164	USB1
QW917-012171	METTL3
QW917-012172	RIC8B
QW917-012173	CHL1
QW917-012174	PRPF3
QW917-036078	FEN1
QW917-012198	SETD8
QW917-012256	FEN1
QW917-036080	HCRTR2
QW917-012320	CNOT10
QW917-012344	RPL13A
QW917-012366	SENP1
QW917-012375	Myo1C
QW917-012381	NOB1
QW917-012382	NOB1
QW917-012389	zcchc14
QW917-012390	zcchc14
QW917-012391	PSMG2
QW917-012392	ZFAND1
QW917-012393	ZFAND1
QW917-012394	ZFAND1
QW917-012396	SHCBP1
QW917-012397	DCTN6
QW917-012398	NEK11
QW917-012428	LNX1
QW917-012491	CFAP20
QW917-012492	CPSF1
QW917-012497	SDCCAG3
QW917-012498	HIST1H1A
QW917-012499	HIST1H1A
QW917-012504	mlc-4
QW917-012507	ANKS6
QW917-012508	B4GALNT3
QW917-036087	ANKS6
QW917-036088	TANC2
QW917-036089	USH1C
QW917-012510	USH1C
QW917-012511	USH1C
QW917-012513	MIF4GD
QW917-012517	ERGIC2
QW917-012518	UBE2I
QW917-012519	METTL15
QW917-012520	CHSY1
QW917-012520	CHSY1
QW917-012538	DNPH1
QW917-012539	ZADH2
QW917-012540	AP2A2
QW917-012541	ATG13
QW917-012543	RPS16
QW917-036095	API5
QW917-012548	ATF7IP
QW917-012550	ATF7IP
QW917-012551	ATF7IP
QW917-012552	ATF7IP
QW917-012556	ATF7IP
QW917-012567	TELO2
QW917-012568	SBF1
QW917-012569	PTPN7
QW917-012570	TAF11
QW917-012571	SAAL1
QW917-012573	GCC1
QW917-012574	FAM26E
QW917-012575	FBXO47
QW917-012576	UBE2M
QW917-012577	BCAT1
QW917-012579	LIPT1
QW917-012580	LIPT1
QW917-012581	KIF18A
QW917-012606	PIH1D1
QW917-012615	MUC12
QW917-012626	FAR2
QW917-012627	MOB2
QW917-012628	GTF2H1
QW917-012629	BRSK1
QW917-012632	CRB2
QW917-012642	ALX3
QW917-012645	CCDC59
QW917-012647	FRAS1
QW917-012653	UNC5C
QW917-012656	QSER1
QW917-012657	YOD1
QW917-012658	YOD1
QW917-012663	MEP1B
QW917-012664	MEP1B
QW917-012666	EHBP1
QW917-036100	CSRP1
QW917-012675	DRAM2
QW917-012677	FKBP5
QW917-012680	SCYL2
QW917-012682	LRRIQ1
QW917-012683	HPS5
QW917-012695	PEX3
QW917-012701	KCNA2
QW917-012703	FOXM1
QW917-012703	TM7SF3
QW917-012704	ACSS3
QW917-012707	GPX2
QW917-036101	gpx1
QW917-012709	PNPLA2
QW917-012710	PNPLA2
QW917-012711	POLD1
QW917-012712	SDHAF2
QW917-012714	ARL1
QW917-012715	TTC5
QW917-012717	CHAC2
QW917-012754	SCUBE1
QW917-012757	TTC17
QW917-012758	LMF2
QW917-012762	NCAPH2
QW917-012763	ARL14EPL
QW917-012764	APAF1
QW917-012766	PACSIN3
QW917-012770	LYRM5
QW917-012777	TRAF6
QW917-012781	TRAF2
QW917-012782	TRAF6
QW917-012785	aex-3
QW917-012789	XRCC6
QW917-012790	Tex52
QW917-012791	PHF21A
QW917-012792	NUP50
QW917-036102	NUP50
QW917-012794	ABHD14B
QW917-012801	RNF38
QW917-012803	SPTY2D1
QW917-012804	LIN7C
QW917-036103	EIF4G2
QW917-012806	GPATCH4
QW917-012807	SLC7A1
QW917-012808	PRMT8
QW917-012809	HORMAD1
QW917-012810	HORMAD1
QW917-012811	CD9
QW917-012812	NAP1L1
QW917-012814	CD53
QW917-012815	DNAI2
QW917-012816	PGS1
QW917-012817	PGS1
QW917-012818	PGS1
QW917-012822	IFT27
QW917-012830	ATF4
QW917-012832	USP42
QW917-012832	DDR2
QW917-012834	SNX29
QW917-012835	CARHSP1
QW917-036104	XYLT2
QW917-012838	LIN9
QW917-012841	AGBL2
QW917-012854	CECR2
QW917-012855	CECR2
QW917-012856	EMC6
QW917-012864	ABTB2
QW917-012865	ABTB2
QW917-012888	PDDC1
QW917-012889	STK38
QW917-012890	ELP4
QW917-012891	ELP4
QW917-012900	CTR9
QW917-012901	TMEM86A
QW917-012902	TMEM86A
QW917-012903	RRP15
QW917-012905	LMO1
QW917-012906	GALK2
QW917-012907	ADIPOR2
QW917-012916	KBTBD2
QW917-012918	IPO7
QW917-012920	SCUBE1
QW917-012930	NAT10
QW917-012931	EIF3M
QW917-012934	nAChRa7
QW917-012935	nAChRa7
QW917-012937	cal-1
QW917-012939	SLC9C1
QW917-012940	SLC9C1
QW917-012942	ANKS1A
QW917-012945	RCN1
QW917-012948	RhoGEF4
QW917-012952	KRR1
QW917-012954	GOLT1B
QW917-012955	AMBRA1
QW917-012956	ACVR2A
QW917-012959	TTC6
QW917-012959	ELF2
QW917-012960	ELOVL4
QW917-012968	DDB1
QW917-012984	EDIL3
QW917-012986	ADAMTS7
QW917-012987	ADAMTS7
QW917-012990	MFGE8
QW917-012994	HMCN1
QW917-012997	EDIL3
QW917-013001	THBS1
QW917-013005	HMCN1
QW917-013006	HMCN1
QW917-013007	HMCN1
QW917-013007	HMCN1
QW917-013009	NRP2
QW917-013011	LRP5
QW917-013012	LRP5
QW917-013013	LRP5
QW917-013014	LRP5
QW917-013017	CNDP2
QW917-013019	CYB5R3
QW917-013025	DIRC2
QW917-013027	DIRC2
QW917-013029	CPSF6
QW917-013033	ZNF76
QW917-013034	ZNF76
QW917-013035	MORN1
QW917-013048	TMEM41B
QW917-013050	SNRNP70
QW917-013051	ASB3
QW917-013052	KCNA2
QW917-013053	KIFC1
QW917-013055	FNBP4
QW917-013063	TLR3
QW917-013067	CD63
QW917-013068	CD63
QW917-013069	LMNTD1
QW917-013070	RASSF8
QW917-013108	MRPS7
QW917-013111	HMCN1
QW917-013117	TFF3
QW917-036112	SGA1
QW917-036113	TFF3
QW917-013121	ELMOD3
QW917-013123	EDIL3
QW917-013124	MTNR1A
QW917-013125	MTNR1A
QW917-013127	MTNR1A
QW917-013133	EMC10
QW917-013135	ETNK2
QW917-013136	ZIC1
QW917-013148	CAPRIN1
QW917-013149	WDR24
QW917-013149	SYCP3
QW917-013150	CASC1
QW917-013155	ZDHHC13
QW917-013158	PTDSS2
QW917-013160	CHPT1
QW917-013161	CHPT1
QW917-013194	AIFM2
QW917-013195	AIFM2
QW917-013202	IGF1R
QW917-013203	IGF1R
QW917-013205	HMCN2
QW917-013206	HMCN2
QW917-013208	Fas2
QW917-013209	STYK1
QW917-013222	HMCN1
QW917-013223	MST1R
QW917-013228	HMCN1
QW917-013234	HMCN1
QW917-013235	HMCN1
QW917-013236	FGFR1
QW917-013248	TRPA1
QW917-013249	TRPA1
QW917-013253	NCAM2
QW917-013254	HIPK1
QW917-013256	SETDB1
QW917-013282	VWA2
QW917-013284	PHRF1
QW917-013286	ECE1
QW917-013287	FGFR3
QW917-013293	ECE2
QW917-013294	amt-1
QW917-013297	ECE2
QW917-013298	amt-1
QW917-013302	ECE1
QW917-013312	COMMD9
QW917-013313	IDI1
