ID	symbol
symbB.v1.2.006546	VCPKMT
symbB.v1.2.006546	VCPKMT
symbB.v1.2.006549	yddA
symbB.v1.2.006549	yddA
symbB.v1.2.006557	IGHMBP2
symbB.v1.2.006561	RNF111
symbB.v1.2.006562	NOP1
symbB.v1.2.006562	NOP1
symbB.v1.2.006566	fadN
symbB.v1.2.006570	DRM2
symbB.v1.2.006571	ABHD17B
symbB.v1.2.006576	KLHDC4
symbB.v1.2.006607	DNMT3A
symbB.v1.2.006607	DNMT3A
symbB.v1.2.006611	PABPN1
symbB.v1.2.006611	SEPSECS
symbB.v1.2.006620	dnaJ
symbB.v1.2.006627	COG6
symbB.v1.2.006628	panE
symbB.v1.2.006634	CEP131
symbB.v1.2.006635	sdcS
symbB.v1.2.006646	PMPCA
symbB.v1.2.006647	LHX6
symbB.v1.2.006650	ARP7
symbB.v1.2.006650	RAB33B
symbB.v1.2.006670	ACF2
symbB.v1.2.006670	ACF2
symbB.v1.2.006680	CDPK1
symbB.v1.2.006685	dnaK
symbB.v1.2.006708	SSE1
symbB.v1.2.006709	glpQ
symbB.v1.2.006711	PDCL3
symbB.v1.2.006713	CFAP57
symbB.v1.2.006719	glgB
symbB.v1.2.006720	KLHL33
symbB.v1.2.006721	yihO3
symbB.v1.2.006744	CHIT1
symbB.v1.2.006755	MIOX
symbB.v1.2.006764	SLC8A3
symbB.v1.2.006784	RARS
symbB.v1.2.006784	RARS
symbB.v1.2.006784	RARS
symbB.v1.2.006800	TXNL4A
symbB.v1.2.006801	TXNL4A
symbB.v1.2.006806	ACBD6
symbB.v1.2.006814	LZTR1
symbB.v1.2.006817	COMT
symbB.v1.2.006845	TOP3B
symbB.v1.2.006857	IMPDH2
symbB.v1.2.006857	guaB
symbB.v1.2.006860	dcm
symbB.v1.2.006882	BBS4
symbB.v1.2.006882	BBS4
symbB.v1.2.006884	CLCN7
symbB.v1.2.006884	CLCN6
symbB.v1.2.006886	GYP5
symbB.v1.2.006890	glcB
symbB.v1.2.006890	glcB
symbB.v1.2.006891	FAM184A
symbB.v1.2.006892	LEU1
symbB.v1.2.006892	DNMT3A
symbB.v1.2.006905	kch
symbB.v1.2.006928	fbp
symbB.v1.2.006943	sodA
symbB.v1.2.006958	sno
symbB.v1.2.006958	sno
symbB.v1.2.006964	FGD1
symbB.v1.2.006964	ACT1
symbB.v1.2.006964	ACT1
symbB.v1.2.006964	FGD1
symbB.v1.2.006964	ACT1
symbB.v1.2.006964	ACT1
symbB.v1.2.006964	FGD1
symbB.v1.2.006964	ACT1
symbB.v1.2.006964	ACT1
symbB.v1.2.006964	FGD1
symbB.v1.2.006964	ACT1
symbB.v1.2.006964	ACT1
symbB.v1.2.006964	FGD1
symbB.v1.2.006964	ACT1
symbB.v1.2.006964	ACT1
symbB.v1.2.007012	YVC1
symbB.v1.2.007033	ZCCHC9
symbB.v1.2.007037	dap2
symbB.v1.2.007050	PEP12
symbB.v1.2.007050	PEP12
symbB.v1.2.007104	ACACB
symbB.v1.2.007104	ACC1
symbB.v1.2.007104	ACC1
symbB.v1.2.007104	ACACB
symbB.v1.2.007104	ACC1
symbB.v1.2.007104	ACC1
symbB.v1.2.007104	ACC1
symbB.v1.2.007104	ACC1
symbB.v1.2.007104	ACC2
symbB.v1.2.007104	ACC1
symbB.v1.2.007104	ACC1
symbB.v1.2.007106	dltC
symbB.v1.2.007107	ARF4
symbB.v1.2.007107	ARF4
symbB.v1.2.007115	dnaJ
symbB.v1.2.007116	PSMD14
symbB.v1.2.007156	tkt
symbB.v1.2.007156	tktA
symbB.v1.2.007156	tkt
symbB.v1.2.007181	PKMYT1
symbB.v1.2.007181	PKMYT1
symbB.v1.2.007191	SCL1
symbB.v1.2.007215	MFNG
symbB.v1.2.007215	MFNG
symbB.v1.2.007215	MFNG
symbB.v1.2.007216	CAND1
symbB.v1.2.007216	CAND1
symbB.v1.2.007231	BTBD11
symbB.v1.2.007236	ODA-DHCB
symbB.v1.2.007236	ODA-DHCB
symbB.v1.2.007236	ODA-DHCB
symbB.v1.2.007246	SLC14A1
symbB.v1.2.007247	rluC
symbB.v1.2.007247	OGFOD2
symbB.v1.2.007260	ucp12
symbB.v1.2.007270	TMEM144
symbB.v1.2.007271	ESYT3
symbB.v1.2.007321	TLK2
symbB.v1.2.007325	CDK13
symbB.v1.2.007331	ppsA
symbB.v1.2.007331	ppsA
symbB.v1.2.007331	ppsA
symbB.v1.2.007331	ppsA
symbB.v1.2.007331	ppsA
symbB.v1.2.007331	ppsA
symbB.v1.2.007346	SLC25A34
symbB.v1.2.007350	bglX
symbB.v1.2.007350	bglX
symbB.v1.2.007350	bglX
symbB.v1.2.007377	rnhA
symbB.v1.2.007393	blt9
symbB.v1.2.007395	katG
symbB.v1.2.007404	ugt
symbB.v1.2.007428	dcm
symbB.v1.2.007439	ISA3
symbB.v1.2.007439	glgX
symbB.v1.2.007439	CENPA
symbB.v1.2.007439	ISA3
symbB.v1.2.007439	glgX
symbB.v1.2.007439	CENPA
symbB.v1.2.007445	sulP
symbB.v1.2.007447	HECTD1
symbB.v1.2.007450	HDDC2
symbB.v1.2.007450	HDDC2
symbB.v1.2.007460	pcp-5
symbB.v1.2.007477	Lhcf1
symbB.v1.2.007486	HSP90
symbB.v1.2.007488	NEK11
symbB.v1.2.007494	NOP2
symbB.v1.2.007514	LCTL
symbB.v1.2.007514	kmo
symbB.v1.2.007514	LCTL
symbB.v1.2.007514	kmo
symbB.v1.2.007515	atpH
symbB.v1.2.007516	atpH
symbB.v1.2.007591	RPS0
symbB.v1.2.007593	RPS0
symbB.v1.2.007597	ICL1
symbB.v1.2.007597	ICL1
symbB.v1.2.007597	ICL1
symbB.v1.2.007597	ICL1
symbB.v1.2.007597	ICL1
symbB.v1.2.007597	ICL1
symbB.v1.2.007599	TTLL2
symbB.v1.2.007599	TTLL2
symbB.v1.2.007621	KLHL23
symbB.v1.2.007631	smc3
symbB.v1.2.007631	smc3
symbB.v1.2.007631	smc3
symbB.v1.2.007649	hsdR3
symbB.v1.2.007663	YTHDC2
symbB.v1.2.007671	TBC1D22B
symbB.v1.2.007680	gpmA
symbB.v1.2.007689	RPLP1
symbB.v1.2.007701	KIAA1033
symbB.v1.2.007701	KIAA1033
symbB.v1.2.007701	KIAA1033
symbB.v1.2.007711	THSD7A
symbB.v1.2.007711	THSD7A
symbB.v1.2.007711	infB
symbB.v1.2.007711	infB
symbB.v1.2.007744	ENY2
symbB.v1.2.007749	DPH6
symbB.v1.2.007749	DPH6
symbB.v1.2.007749	DPH6
symbB.v1.2.007751	PPP1R16A
symbB.v1.2.007755	dbpA
symbB.v1.2.007763	gpsA
symbB.v1.2.007768	ycf60
symbB.v1.2.007770	FGD5
symbB.v1.2.007773	OTU1
symbB.v1.2.007775	CBLC
symbB.v1.2.007784	putA
symbB.v1.2.007807	NAA60
symbB.v1.2.007807	NAA60
symbB.v1.2.007823	GDE1
symbB.v1.2.007857	KDELC1
symbB.v1.2.007857	KDELC1
symbB.v1.2.007860	MPDU1
symbB.v1.2.007860	MPDU1
symbB.v1.2.007871	TUBB3
symbB.v1.2.007871	TUBB3
symbB.v1.2.007874	DNMT3A
symbB.v1.2.007875	TRRAP
symbB.v1.2.007895	GALNT7
symbB.v1.2.007898	TMEM222
symbB.v1.2.007917	AKT1
symbB.v1.2.007922	LRSAM1
symbB.v1.2.007922	LRSAM1
symbB.v1.2.007922	LRSAM1
symbB.v1.2.007989	hscA
symbB.v1.2.007989	SEPT4
symbB.v1.2.007989	SPR3
symbB.v1.2.008015	dcm
symbB.v1.2.008060	DICER1
symbB.v1.2.008072	RTS1
symbB.v1.2.008074	oppD
symbB.v1.2.008074	SLC8A3
symbB.v1.2.008077	SHMT1
symbB.v1.2.008077	SHMT-L
symbB.v1.2.008088	FAM96B
symbB.v1.2.008090	carA
symbB.v1.2.008091	URA2
symbB.v1.2.008091	CAD
symbB.v1.2.008091	SNX24
symbB.v1.2.008092	CPA2
symbB.v1.2.008097	bioA
symbB.v1.2.008125	ZCCHC9
symbB.v1.2.008133	USP54
symbB.v1.2.008136	ME2
symbB.v1.2.008147	DUSP13
symbB.v1.2.008173	DTWD1
symbB.v1.2.008173	DTWD1
symbB.v1.2.008173	DTWD1
symbB.v1.2.008173	FAP66
symbB.v1.2.008173	WDR19
symbB.v1.2.008173	FAP66
symbB.v1.2.008173	FAP66
symbB.v1.2.008173	WDR19
symbB.v1.2.008173	FAP66
symbB.v1.2.008174	WDR19
symbB.v1.2.008175	eriC
symbB.v1.2.008200	xylT
symbB.v1.2.008203	engXCA
symbB.v1.2.008207	DGA1
symbB.v1.2.008218	rad16
symbB.v1.2.008218	ERCC4
symbB.v1.2.008221	RML2
symbB.v1.2.008250	CAPN8
symbB.v1.2.008256	EPM2A
symbB.v1.2.008256	EPM2A
symbB.v1.2.008256	EPM2A
symbB.v1.2.008259	SED2
symbB.v1.2.008270	RCN2
symbB.v1.2.008277	YARS
symbB.v1.2.008291	helZ2
symbB.v1.2.008294	KPNA6
symbB.v1.2.008308	tetA
symbB.v1.2.008315	KIP1
symbB.v1.2.008315	KIP1
symbB.v1.2.008321	wbpS
symbB.v1.2.008332	HLTF
symbB.v1.2.008332	HLTF
symbB.v1.2.008353	DMC1
symbB.v1.2.008378	Vkr
symbB.v1.2.008383	FAXDC2
symbB.v1.2.008387	tpl
symbB.v1.2.008389	Hsc70-4
symbB.v1.2.008389	HSP70
symbB.v1.2.008389	SSA2
symbB.v1.2.008412	dcm
symbB.v1.2.008428	GLDH
symbB.v1.2.008440	ASCC2
symbB.v1.2.008451	mqo
symbB.v1.2.008483	NAF1
symbB.v1.2.008483	NAF1
symbB.v1.2.008513	GCV1
symbB.v1.2.008518	GARS
symbB.v1.2.008518	glyS
symbB.v1.2.008518	CDC73
symbB.v1.2.008518	GARS
symbB.v1.2.008518	glyS
symbB.v1.2.008518	CDC73
symbB.v1.2.008520	GANC
symbB.v1.2.008521	wlaK
symbB.v1.2.008560	yhiN
symbB.v1.2.008564	DPCD
symbB.v1.2.008586	ZC3HAV1
symbB.v1.2.008602	tilS
symbB.v1.2.008613	MSRA
symbB.v1.2.008617	MYO10
symbB.v1.2.008653	RPL35
symbB.v1.2.008655	Pabpc6
symbB.v1.2.008661	CALR
symbB.v1.2.008661	CALR
symbB.v1.2.008663	CETN1
symbB.v1.2.008669	ANKRD52
symbB.v1.2.008671	phoR
symbB.v1.2.008718	DUS1L
symbB.v1.2.008719	laeA
symbB.v1.2.008764	PEP12
symbB.v1.2.008779	PCK1
symbB.v1.2.008781	cfa7
symbB.v1.2.008782	pltC
symbB.v1.2.008818	DNF3
symbB.v1.2.008835	csd
symbB.v1.2.008840	DRM2
symbB.v1.2.008851	CPI1
symbB.v1.2.008856	SPATA5
symbB.v1.2.008856	AFG2
symbB.v1.2.008856	TPC1
symbB.v1.2.008872	PEX10
symbB.v1.2.008921	ags1
symbB.v1.2.008937	MIOX
symbB.v1.2.008940	anK3
symbB.v1.2.008955	VPS18
symbB.v1.2.008955	VPS18
symbB.v1.2.008958	mip
symbB.v1.2.008975	HSBP1
symbB.v1.2.008977	TRRAP
symbB.v1.2.008986	KBTBD12
symbB.v1.2.009000	yajR
symbB.v1.2.009000	yajR
symbB.v1.2.009011	GLOD4
symbB.v1.2.009020	pth
symbB.v1.2.009032	PGM2
symbB.v1.2.009032	PGM2
symbB.v1.2.009032	pgm
symbB.v1.2.009036	alkD
symbB.v1.2.009038	alkD
symbB.v1.2.009041	HEATR5B
symbB.v1.2.009041	HEATR5A
symbB.v1.2.009045	LSM6
symbB.v1.2.009054	STK33
symbB.v1.2.009074	SGS1
symbB.v1.2.009090	GBP6
symbB.v1.2.009092	TUBA3D
symbB.v1.2.009092	TUBA3E
symbB.v1.2.009149	TEF3
symbB.v1.2.009149	TEF3
symbB.v1.2.009173	yvdB
symbB.v1.2.009173	yvdB
symbB.v1.2.009221	TIF34
symbB.v1.2.009226	NCBP1
symbB.v1.2.009232	TDRD9
symbB.v1.2.009242	PPID
symbB.v1.2.009255	RPA135
symbB.v1.2.009255	POLR1B
symbB.v1.2.009255	POLR1B
symbB.v1.2.009260	gltA
symbB.v1.2.009268	MA20_17095
symbB.v1.2.009271	OGFOD2
symbB.v1.2.009271	OGFOD2
symbB.v1.2.009272	PTA1
symbB.v1.2.009272	PTA1
symbB.v1.2.009272	PTA1
symbB.v1.2.009275	RAPGEFL1
symbB.v1.2.009289	SEC61A1
symbB.v1.2.009289	SEC61
symbB.v1.2.009289	bofA
symbB.v1.2.009309	colA
symbB.v1.2.009319	phbA
symbB.v1.2.009323	MAMSTR
symbB.v1.2.009338	EEF2K
symbB.v1.2.009338	EEF2K
symbB.v1.2.009342	ygdD
symbB.v1.2.009351	ADI1
symbB.v1.2.009351	mtnC
symbB.v1.2.009382	PSMD10
symbB.v1.2.009382	ANKDD1A
symbB.v1.2.009382	PSMD10
symbB.v1.2.009382	ANKDD1A
symbB.v1.2.009393	SF3B1
symbB.v1.2.009396	IMPDH2
symbB.v1.2.009396	IMD1
symbB.v1.2.009396	IMPDH2
symbB.v1.2.009396	IMD1
symbB.v1.2.009410	rps4
symbB.v1.2.009418	XPR1
symbB.v1.2.009418	VTC4
symbB.v1.2.009421	SLC34A2
symbB.v1.2.009423	RNF11
symbB.v1.2.009424	HIF1AN
symbB.v1.2.009424	CCR4
symbB.v1.2.009424	HIF1AN
symbB.v1.2.009424	CCR4
symbB.v1.2.009424	HIF1AN
symbB.v1.2.009424	CCR4
symbB.v1.2.009451	CDC5L
symbB.v1.2.009451	fabG3
symbB.v1.2.009456	SMYD1
symbB.v1.2.009456	SMYD1
symbB.v1.2.009474	dnaJ3
symbB.v1.2.009480	gnd
symbB.v1.2.009480	gnd
symbB.v1.2.009480	gnd
symbB.v1.2.009481	sucA
symbB.v1.2.009482	DRM2
symbB.v1.2.009509	NLRP1
symbB.v1.2.009515	CERCAM
symbB.v1.2.009524	ETFA
symbB.v1.2.009524	ETFA
symbB.v1.2.009524	ETFA
symbB.v1.2.009524	ETFA
symbB.v1.2.009524	ETFA
symbB.v1.2.009535	DNF1
symbB.v1.2.009538	KEX1
symbB.v1.2.009540	aguA
symbB.v1.2.009560	FAHD1
symbB.v1.2.009561	ABTB2
symbB.v1.2.009561	DNAH12
symbB.v1.2.009572	PROSC
symbB.v1.2.009591	arsB
symbB.v1.2.009591	nso
symbB.v1.2.009612	kek6
symbB.v1.2.009612	kek6
symbB.v1.2.009617	MOCS3
symbB.v1.2.009617	moeB
symbB.v1.2.009645	FBA1
symbB.v1.2.009645	FBA1
symbB.v1.2.009646	FBA1
symbB.v1.2.009646	FBA1
symbB.v1.2.009646	FBA1
symbB.v1.2.009646	FBA1
symbB.v1.2.009659	celA
symbB.v1.2.009664	ksgA
symbB.v1.2.009664	ksgA
symbB.v1.2.009678	ATP6V0C
symbB.v1.2.009683	echA4
symbB.v1.2.009684	echA4
symbB.v1.2.009736	tagD
symbB.v1.2.009769	PORA
symbB.v1.2.009777	ppdK
symbB.v1.2.009777	ppdK
symbB.v1.2.009777	ppdK
symbB.v1.2.009777	ppdK
symbB.v1.2.009777	ppdK
symbB.v1.2.009777	ppdK
symbB.v1.2.009777	ppdK
symbB.v1.2.009781	lpqC
symbB.v1.2.009793	ABCG2
symbB.v1.2.009806	CDC123
symbB.v1.2.009821	RPS25
symbB.v1.2.009827	ANKDD1A
symbB.v1.2.009863	dfa1
symbB.v1.2.009863	dfa1
symbB.v1.2.009864	dfa1
symbB.v1.2.009866	dfa3
symbB.v1.2.009885	lpdA
symbB.v1.2.009925	Tic110
symbB.v1.2.009943	FAL1
symbB.v1.2.009957	YDJ1
symbB.v1.2.009968	MA20_05210
symbB.v1.2.009970	FTSH6
symbB.v1.2.009970	ftsH
symbB.v1.2.009970	ftsH
symbB.v1.2.009989	SEPHS2
symbB.v1.2.010004	PLC1
symbB.v1.2.010006	HEMK1
symbB.v1.2.010012	PCYOX1L
symbB.v1.2.010032	GUP1
symbB.v1.2.010047	WAXY
symbB.v1.2.010048	WAXY
symbB.v1.2.010075	CFAP58
symbB.v1.2.010078	KIFC3
symbB.v1.2.010099	DPAGT1
symbB.v1.2.010108	LHCQ
symbB.v1.2.010110	PDE1
symbB.v1.2.010111	kctd3
symbB.v1.2.010111	BTBD17
symbB.v1.2.010111	rhlB
symbB.v1.2.010111	kctd3
symbB.v1.2.010111	BTBD17
symbB.v1.2.010111	rhlB
symbB.v1.2.010111	kctd3
symbB.v1.2.010111	BTBD17
symbB.v1.2.010111	rhlB
symbB.v1.2.010127	betT
symbB.v1.2.010139	CRBN
symbB.v1.2.010150	abfD
symbB.v1.2.010161	RPL33B
symbB.v1.2.010178	SARS
symbB.v1.2.010191	set
symbB.v1.2.010196	mug81
symbB.v1.2.010211	coaE
symbB.v1.2.010217	xerA
symbB.v1.2.010229	SDH3
symbB.v1.2.010244	WDR66
symbB.v1.2.010244	WDR66
symbB.v1.2.010244	RUVBL1
symbB.v1.2.010244	TRAPPC5
symbB.v1.2.010244	WDR66
symbB.v1.2.010267	clpS
symbB.v1.2.010267	clpS
symbB.v1.2.010300	pyk
symbB.v1.2.010321	TAF15
symbB.v1.2.010330	KLHDC3
symbB.v1.2.010359	TUB1
symbB.v1.2.010361	SLC37A4
symbB.v1.2.010376	TUB1
symbB.v1.2.010399	SGK3
symbB.v1.2.010423	gpmA
symbB.v1.2.010424	gpmA
symbB.v1.2.010441	ddeI
symbB.v1.2.010452	dcm
symbB.v1.2.010456	sodA
symbB.v1.2.010457	sodA
symbB.v1.2.010459	sodA
symbB.v1.2.010512	GBP7
symbB.v1.2.010512	GBP4
symbB.v1.2.010515	RCN2
symbB.v1.2.010516	HERC4
symbB.v1.2.010517	UBE3A
symbB.v1.2.010517	UBE3A
symbB.v1.2.010543	ZBTB8OS
symbB.v1.2.010543	ZBTB8OS
symbB.v1.2.010554	zapE
symbB.v1.2.010556	NOP14
symbB.v1.2.010556	NOP14
symbB.v1.2.010559	PKG
symbB.v1.2.010564	RCBTB1
symbB.v1.2.010568	hisH
symbB.v1.2.010568	hisH
symbB.v1.2.010568	HIS7
symbB.v1.2.010568	HIS7
symbB.v1.2.010569	RFA1
symbB.v1.2.010570	PLSCR3
symbB.v1.2.010575	yqjF
symbB.v1.2.010591	VPS10
symbB.v1.2.010595	PRK3
symbB.v1.2.010596	CALM1
symbB.v1.2.010604	DUSP8
symbB.v1.2.010604	DUSP18
symbB.v1.2.010610	MCMBP
symbB.v1.2.010619	DNAH1
symbB.v1.2.010619	DNAH3
symbB.v1.2.010619	DNAH3
symbB.v1.2.010619	DNAH1
symbB.v1.2.010619	DNAH3
symbB.v1.2.010619	DNAH3
symbB.v1.2.010639	CAPN11
symbB.v1.2.010643	CPYA
symbB.v1.2.010679	PTCHD3
symbB.v1.2.010682	PUL1
symbB.v1.2.010686	PKP2
symbB.v1.2.010703	gnnA
symbB.v1.2.010712	IFT88
symbB.v1.2.010712	IFT88
symbB.v1.2.010712	IFT88
symbB.v1.2.010712	IFT88
symbB.v1.2.010714	ARF1
symbB.v1.2.010716	ANKEF1
symbB.v1.2.010747	aceE
symbB.v1.2.010747	aceE
symbB.v1.2.010748	yhiN
symbB.v1.2.010762	ankrd50
symbB.v1.2.010770	NOP9
symbB.v1.2.010776	DISP1
symbB.v1.2.010776	DISP1
symbB.v1.2.010786	KIAA0141
symbB.v1.2.010801	SMYD3
symbB.v1.2.010809	PPIL4
symbB.v1.2.010824	FHIT
symbB.v1.2.010841	PARP12
symbB.v1.2.010841	PARP12
symbB.v1.2.010841	PARP12
symbB.v1.2.010842	SPPL3
symbB.v1.2.010847	BMY9
symbB.v1.2.010876	JMJD7
symbB.v1.2.010876	JMJD7
symbB.v1.2.010877	JMJD7
symbB.v1.2.010877	JMJD7
symbB.v1.2.010885	glgB
symbB.v1.2.010885	glgB
symbB.v1.2.010885	glgB
symbB.v1.2.010897	dcm
symbB.v1.2.010901	PRCP
symbB.v1.2.010901	PRCP
symbB.v1.2.010901	PRCP
symbB.v1.2.010931	dacA
symbB.v1.2.010941	gap
symbB.v1.2.010941	gap1
symbB.v1.2.010946	CDK14
symbB.v1.2.010947	SPG7
symbB.v1.2.010954	tetA
symbB.v1.2.010957	GPD
symbB.v1.2.010958	GAPDH
symbB.v1.2.010958	ENO1
symbB.v1.2.010958	enol-1
symbB.v1.2.010958	enol-1
symbB.v1.2.010962	PPIA
symbB.v1.2.011010	cspB
symbB.v1.2.011039	ASB3
symbB.v1.2.011052	HERC5
symbB.v1.2.011057	SMYD5
symbB.v1.2.011061	ERMP1
symbB.v1.2.011075	ACTA2
symbB.v1.2.011075	ACTBL2
symbB.v1.2.011083	cyp226B1
symbB.v1.2.011116	NADK
symbB.v1.2.011131	HEME4
symbB.v1.2.011134	NUP116
symbB.v1.2.011141	HIR1
symbB.v1.2.011141	HIRA
symbB.v1.2.011141	HIR1
symbB.v1.2.011141	HIRA
symbB.v1.2.011141	HIR1
symbB.v1.2.011141	HIRA
symbB.v1.2.011148	ECM14
symbB.v1.2.011153	SLY1
symbB.v1.2.011157	rnhA
symbB.v1.2.011169	dnaJ2
symbB.v1.2.011223	fbaA
symbB.v1.2.011228	ENA2
symbB.v1.2.011243	Lhcr9
symbB.v1.2.011279	WDR49
symbB.v1.2.011279	TLR2
symbB.v1.2.011284	rrb1
symbB.v1.2.011308	xlnD
symbB.v1.2.011328	CHLH
symbB.v1.2.011329	CHLH1
symbB.v1.2.011358	MORN3
symbB.v1.2.011362	CATSPER4
symbB.v1.2.011376	RPS2
symbB.v1.2.011386	CPK1
symbB.v1.2.011395	EXOC1
symbB.v1.2.011403	NLRP8
symbB.v1.2.011403	NLRP8
symbB.v1.2.011403	NLRP8
symbB.v1.2.011413	ABCG4
symbB.v1.2.011414	CEP104
symbB.v1.2.011421	TFC4
symbB.v1.2.011422	TFC4
symbB.v1.2.011422	RPL12
symbB.v1.2.011426	CAPN15
symbB.v1.2.011430	atpE
symbB.v1.2.011449	GALNT7
symbB.v1.2.011449	GALNT7
symbB.v1.2.011480	ALKBH1
symbB.v1.2.011481	COX2
symbB.v1.2.011503	SEN54
symbB.v1.2.011504	TOP2
symbB.v1.2.011506	argD
symbB.v1.2.011506	argD
symbB.v1.2.011518	ANKZF1
symbB.v1.2.011531	COMT
symbB.v1.2.011565	yvgN
symbB.v1.2.011572	yeiH
symbB.v1.2.011572	yeiH
symbB.v1.2.011583	CTSB
symbB.v1.2.011596	dcm
symbB.v1.2.011603	PFA4
symbB.v1.2.011608	prmt-3
symbB.v1.2.011608	prmt-3
symbB.v1.2.011608	prmt-3
symbB.v1.2.011608	prmt-3
symbB.v1.2.011627	RBM17
symbB.v1.2.011627	EPS15L1
symbB.v1.2.011631	uxuA
symbB.v1.2.011631	uxuA
symbB.v1.2.011631	uxuA
symbB.v1.2.011631	uxuA
symbB.v1.2.011647	UBB
symbB.v1.2.011649	ACTB
symbB.v1.2.011685	RAB14
symbB.v1.2.011686	CRACR2A
symbB.v1.2.011699	TK2
symbB.v1.2.011700	TK2
symbB.v1.2.011722	CPK13
symbB.v1.2.011725	SLC38A10
symbB.v1.2.011725	SLC38A10
symbB.v1.2.011741	smb1
symbB.v1.2.011750	alaS
symbB.v1.2.011750	ALA1
symbB.v1.2.011750	alaS
symbB.v1.2.011750	ALA1
symbB.v1.2.011750	alaS
symbB.v1.2.011750	ALA1
symbB.v1.2.011759	NEK8
symbB.v1.2.011759	NEK8
symbB.v1.2.011767	SLC22A18
symbB.v1.2.011768	PLA2G15
symbB.v1.2.011776	NADSYN1
symbB.v1.2.011777	NADSYN1
symbB.v1.2.011787	WDR65
symbB.v1.2.011787	WDR65
symbB.v1.2.011798	GRTP1
symbB.v1.2.011807	sufB
symbB.v1.2.011807	sufB
symbB.v1.2.011807	sufB
symbB.v1.2.011813	NTMC2T2.1
symbB.v1.2.011819	RPL33B
symbB.v1.2.011820	RPL33B
symbB.v1.2.011882	ASB3
symbB.v1.2.011899	fabD
symbB.v1.2.011905	tkt
symbB.v1.2.011910	aat2
symbB.v1.2.011911	GOT1
symbB.v1.2.011936	ATP11B
symbB.v1.2.011936	DRS2
symbB.v1.2.011938	tauD
symbB.v1.2.011939	CWC22
symbB.v1.2.011940	PRMT3
symbB.v1.2.011942	rpoC2
symbB.v1.2.011942	rpoC2
symbB.v1.2.011942	rpoC2
symbB.v1.2.011962	ccmA
symbB.v1.2.011962	dcm
symbB.v1.2.011962	SLC8A3
symbB.v1.2.011974	RDH13
symbB.v1.2.012011	ZDHHC23
symbB.v1.2.012011	ZDHHC23
symbB.v1.2.012069	TMP1
symbB.v1.2.012081	BBS7
symbB.v1.2.012082	BBS7
symbB.v1.2.012082	BBS7
symbB.v1.2.012112	ycdF
symbB.v1.2.012116	TDRD9
symbB.v1.2.012116	TDRD9
symbB.v1.2.012125	RPT6
symbB.v1.2.012125	PSMC5
symbB.v1.2.012131	GDE1
symbB.v1.2.012133	CTRB1
symbB.v1.2.012133	Prss34
symbB.v1.2.012134	TMPRSS11F
symbB.v1.2.012134	PLG
symbB.v1.2.012157	PRIMPOL
symbB.v1.2.012166	SMYD5
symbB.v1.2.012168	ERV46
symbB.v1.2.012168	ERV46
symbB.v1.2.012168	ERV46
symbB.v1.2.012187	KIF14
symbB.v1.2.012192	DRG1
symbB.v1.2.012192	DRG1
symbB.v1.2.012193	NAMPT
symbB.v1.2.012241	MAGOH
symbB.v1.2.012242	ubiE
symbB.v1.2.012242	ubiE
symbB.v1.2.012251	pgp-2
symbB.v1.2.012251	ABCB11
symbB.v1.2.012260	COX4I1
symbB.v1.2.012262	CCDC148
symbB.v1.2.012291	THTPA
symbB.v1.2.012331	sthA
symbB.v1.2.012331	GLG2
symbB.v1.2.012338	MSS4
symbB.v1.2.012363	RRP5
symbB.v1.2.012364	pnp
symbB.v1.2.012364	RRP5
symbB.v1.2.012364	APC5
symbB.v1.2.012378	trpD
symbB.v1.2.012385	SIRT2
symbB.v1.2.012388	TRRAP
symbB.v1.2.012393	KLHL5
symbB.v1.2.012424	Lhcr1
symbB.v1.2.012435	RPS3A
symbB.v1.2.012436	eryA_3
symbB.v1.2.012436	entF
symbB.v1.2.012436	pks13
symbB.v1.2.012436	mbtB
symbB.v1.2.012442	RPUSD2
symbB.v1.2.012451	CDK2
symbB.v1.2.012456	MELK
symbB.v1.2.012456	MELK
symbB.v1.2.012461	gpsA
symbB.v1.2.012461	gpsA
symbB.v1.2.012489	dcm
symbB.v1.2.012520	SPO11-1
symbB.v1.2.012523	TOP2B
symbB.v1.2.012523	TOP2B
symbB.v1.2.012559	rluD
symbB.v1.2.012563	Ggh
symbB.v1.2.012563	Ggh
symbB.v1.2.012568	EPHX4
symbB.v1.2.012568	MA20_29380
symbB.v1.2.012568	EPHX4
symbB.v1.2.012568	MA20_29380
symbB.v1.2.012568	EPHX4
symbB.v1.2.012568	MA20_29380
symbB.v1.2.012576	folD
symbB.v1.2.012576	folD
symbB.v1.2.012576	folD
symbB.v1.2.012582	amt
symbB.v1.2.012583	CAPN15
symbB.v1.2.012583	CAPN15
symbB.v1.2.012583	CAPN1
symbB.v1.2.012583	CAPN15
symbB.v1.2.012583	CAPN15
symbB.v1.2.012583	CAPN1
symbB.v1.2.012587	CYP11B1
symbB.v1.2.012595	ADE12
symbB.v1.2.012595	purA
symbB.v1.2.012612	tilS
symbB.v1.2.012612	tilS
symbB.v1.2.012635	AQR
symbB.v1.2.012636	AQR
symbB.v1.2.012636	AQR
symbB.v1.2.012636	AQR
symbB.v1.2.012649	RFESD
symbB.v1.2.012654	YTHDC2
symbB.v1.2.012668	FAP45
symbB.v1.2.012669	TDR1
symbB.v1.2.012670	TDR1
symbB.v1.2.012682	MCS
symbB.v1.2.012686	DNMT3A
